ID,V1,V2,V3,V4,V5,V6,V7,V8,Has_FICO,Business_channel,FICO_Score,Loan_amount,Monthly_income,Age,Gearing_coefficient,Max_gearing_ratio
315312,3,5,3,2,2,5,3,1,0,1,,-0.500163599,-0.485614001,-1.213970112,1.123993991,-0.768630652
315139,1,1,11,2,4,4,1,2,1,1,-0.378438107,1.43851768,0.103813006,-0.390342357,0.953924401,0.513979799
315269,1,3,11,4,3,5,1,2,0,1,,-0.676407351,-0.454057679,0.433285399,-0.374491508,-0.768630652
315196,3,5,10,2,4,5,3,1,0,2,,-0.323919846,-0.11370021,-1.288845363,-0.364061709,0.513979799
315434,1,3,10,4,6,4,1,3,1,3,0.392094895,-0.766291665,2.393900346,0.5830359,0.538293338,1.796590249
315389,1,3,2,1,4,5,3,2,0,1,,0.328182039,-0.505900208,-0.989344361,1.115479869,-0.768630652
315346,1,5,10,4,1,5,1,3,0,1,,0.381055164,-0.095668027,-0.165716605,-0.92939942,0.513979799
315135,3,4,10,4,4,4,1,1,1,1,-0.378438107,-0.588285475,0.131988293,-0.090841355,1.093556005,0.513979799
314158,4,4,10,4,3,4,3,2,1,1,-0.490289672,0.73354267,0.68309691,0.058909146,0.807907206,1.796590249
315174,1,4,10,4,5,5,1,3,0,3,,-0.676583595,0.117337144,0.358410148,-0.783807931,0.513979799
315429,1,3,11,3,6,4,3,2,1,3,2.231431741,-0.924911042,-0.256830669,0.5830359,-1.05136422,-0.768630652
315324,1,1,5,4,5,4,1,4,1,1,-0.303870397,-0.500163599,0.548982543,-0.240591856,1.095968339,1.796590249
315278,1,3,11,4,6,5,1,2,1,1,0.143535862,-0.323919846,0.445297487,0.957412152,1.086035197,1.796590249
315319,3,3,10,1,2,4,3,1,1,1,-0.142307026,-0.676407351,0.027176225,-1.438595864,-1.620746139,0.513979799
315249,3,5,2,2,4,5,3,1,1,1,-0.390866059,-0.852651104,0.027176225,-0.91446911,1.058648104,0.513979799
315327,3,4,2,3,4,4,3,2,1,1,-0.974979787,0.557298917,0.610968175,-0.689843359,-1.005600813,1.796590249
315205,3,1,11,4,1,4,3,1,0,1,,-0.500163599,0.541093463,-1.213970112,-1.145374318,1.796590249
315181,3,5,15,4,1,4,3,1,0,1,,-0.588285475,-0.496884116,-1.438595864,0.678066844,-0.768630652
315025,3,4,10,2,5,4,3,1,1,1,-0.92526798,1.43851768,1.801092304,-1.064219611,-1.595203772,1.796590249
315019,3,3,2,4,2,4,3,1,1,1,-1.161399062,-0.412041722,0.807068174,-1.363720613,0.206242574,1.796590249
315363,3,3,2,4,1,4,2,1,1,1,-1.273250627,-0.764529228,-0.282751933,-1.438595864,1.094194564,-0.768630652
315195,1,4,3,1,3,5,3,3,1,1,-0.974979787,-0.588285475,-0.505900208,-0.240591856,0.98031818,-0.768630652
315339,1,3,10,4,2,5,1,2,0,1,,-0.323919846,-0.467581817,-1.064219611,0.197018942,-0.768630652
315334,3,4,15,1,3,4,3,1,1,1,-0.875556174,-0.323919846,-0.505900208,-0.83959386,1.022888791,-0.768630652
315411,3,3,10,4,2,5,3,1,0,1,,-0.323919846,0.067748639,-1.139094862,-2.02090988,0.513979799
315349,1,3,10,4,1,4,1,3,1,1,-0.875556174,-0.676407351,-0.019031246,0.283534898,-0.209104685,0.513979799
315369,1,5,11,2,2,5,3,3,0,1,,-0.323919846,-0.417993312,-0.689843359,-0.889595899,-0.768630652
315311,3,5,2,1,2,5,3,1,0,1,,-0.588285475,-0.505900208,-1.513471114,0.728087311,-0.768630652
315479,3,4,10,4,6,4,1,1,0,1,,-0.852651104,-0.309800209,-0.91446911,-0.325535306,-0.768630652
315318,3,5,10,4,2,5,3,1,0,1,,-0.500163599,-0.212877221,-1.288845363,-0.669718694,0.513979799
315203,1,5,10,3,4,5,3,3,0,1,,-0.323919846,-0.059603659,-1.438595864,-0.496030602,0.513979799
315397,1,1,10,3,4,3,1,3,1,1,-1.086831352,-0.147676093,5.049139407,-0.689843359,0.773141208,1.796590249
315476,2,3,11,5,7,7,1,1,1,1,2.094724272,-0.500163599,0.378803809,1.855915158,-0.978639426,1.796590249
315533,1,3,11,5,7,7,1,2,0,1,,-0.323919846,-0.042698487,1.481538906,-1.007729344,0.513979799
315310,1,3,2,2,6,4,1,2,1,1,0.827073203,0.381055164,-0.427009404,-0.689843359,0.80258588,-0.768630652
315374,1,5,10,4,3,5,1,4,1,1,-0.62699714,1.262273927,-0.203861129,-0.465217607,0.598034095,0.513979799
315266,1,1,4,4,5,2,1,3,1,1,-1.012263642,1.43851768,0.906245184,-0.689843359,1.086744707,1.796590249
314115,1,4,2,4,1,5,2,2,0,1,,-0.323919846,-0.38643699,1.107162653,0.558869133,-0.768630652
315407,1,5,11,1,2,5,3,2,1,1,-0.564857382,0.557298917,1.106853229,0.283534898,-0.133612802,1.796590249
315221,3,5,2,4,2,5,3,1,0,1,,-0.323919846,0.224403235,-1.588346365,-1.021351939,0.513979799
315484,3,5,2,4,2,4,3,1,0,1,,-0.323919846,0.308929097,-1.139094862,-2.049290287,1.796590249
315569,1,5,11,5,7,7,1,2,0,1,,-0.323919846,-0.496884116,1.855915158,0.495013217,-0.768630652
315510,4,5,11,4,2,5,1,1,0,1,,-0.588285475,-0.389818025,-0.015966104,-1.563275814,-0.768630652
315161,1,5,1,4,6,5,1,2,1,1,-0.974979787,-0.852651104,-0.594934115,0.5830359,1.071844993,-0.768630652
315173,1,5,10,3,4,5,1,2,1,1,0.093824056,0.204811412,-0.505900208,0.358410148,0.789814697,-0.768630652
315353,3,3,10,4,2,4,3,3,0,1,,0.557298917,-0.217385267,-0.764718609,-0.394712548,0.513979799
315409,4,3,5,2,6,4,1,2,1,1,-0.055311364,-0.323919846,1.340144607,0.433285399,-1.226258479,1.796590249
315297,1,1,5,4,4,3,1,4,1,1,0.230531524,2.319736443,0.648159554,-0.390342357,-0.207401861,1.796590249
315457,1,4,11,4,5,5,3,3,1,1,-0.602141237,0.204811412,0.14438542,-0.614968108,-0.287434609,0.513979799
315497,2,3,10,1,3,4,3,1,0,1,,0.469177041,-0.446168599,0.732786401,0.938811835,-0.768630652
315440,1,5,11,2,2,5,1,2,1,1,-0.042883413,-0.323919846,-0.394326071,0.433285399,0.811100002,-0.768630652
315053,4,5,3,4,2,4,3,1,1,1,-0.303870397,0.381055164,-0.011142165,0.133784397,-0.65269045,0.513979799
315584,1,1,5,2,5,4,3,3,1,1,-0.962551835,-0.323919846,1.967890004,0.433285399,-0.462116015,1.796590249
315606,1,5,5,2,2,5,1,2,1,1,0.218103572,-0.323919846,-0.305292163,0.508160649,-0.551159543,-0.768630652
315314,3,4,10,4,2,5,3,1,0,3,,-0.764705471,-0.085524923,0.358410148,-0.799984763,0.513979799
315592,1,5,7,1,3,5,1,2,1,1,0.702793687,0.557298917,0.165798638,1.331788405,-0.36831877,0.513979799
315496,1,5,10,4,4,4,1,3,1,1,0.093824056,1.43851768,0.315691166,0.358410148,0.235332491,1.796590249
315492,1,5,10,4,1,4,1,4,0,1,,0.557298917,0.355136568,-0.764718609,-1.686730586,1.796590249
315628,1,1,5,2,6,3,1,2,1,1,1.125344043,3.200955206,3.33720896,1.481538906,-1.924416496,1.796590249
315482,1,3,11,1,2,5,1,3,1,1,-0.937695932,0.557298917,-0.055095613,-0.91446911,-0.783807931,0.513979799
314691,3,4,2,1,4,5,3,1,1,1,-1.496953756,-0.147676093,-0.505900208,-1.213970112,-0.139288884,-0.768630652
315577,2,4,11,5,7,7,1,1,1,1,0.839501155,0.73354267,-0.171177796,1.706164657,-0.494327778,0.513979799
315516,4,4,10,2,3,4,1,2,1,1,-1.049547497,-0.852651104,0.151147489,-0.015966104,-1.420664268,0.513979799
315639,2,3,5,3,5,2,1,1,1,1,0.640653928,-0.323919846,0.502775072,1.256913154,-0.784943147,1.796590249
315473,1,1,5,4,1,4,1,4,1,1,-0.614569189,0.028567659,0.517426222,-0.540092858,-1.312109211,1.796590249
315658,1,3,10,4,3,5,1,4,0,1,,-0.323919846,-0.122716302,0.208659647,-0.66035316,0.513979799
315661,1,3,11,5,7,7,1,2,0,1,,-0.323919846,-0.635506529,1.631289407,0.789814697,-0.768630652
315649,3,3,11,4,2,5,3,1,0,1,,-0.323919846,-0.146383544,-1.513471114,-0.278069075,0.513979799
315540,1,1,2,1,1,4,1,2,1,1,0.715221638,-0.323919846,3.021645744,0.208659647,-0.303895245,1.796590249
315523,1,3,2,4,3,4,1,2,0,1,,0.557298917,0.25821358,-0.465217607,-1.591656222,1.796590249
315514,3,5,10,4,2,4,2,1,0,1,,-0.323919846,0.340485418,-1.363720613,-0.072594927,1.796590249
315355,2,3,11,5,7,7,1,1,1,1,-0.552429431,0.204811412,0.536585417,1.706164657,1.094549319,1.796590249
315641,1,1,10,4,5,4,1,4,1,1,0.28024333,2.319736443,2.675653218,-0.090841355,-0.526681442,1.796590249
315621,1,1,5,4,5,3,3,3,1,1,0.87678501,5.844611495,1.621897478,-0.83959386,0.243137103,1.796590249
315669,3,3,15,1,2,4,3,1,0,1,,0.028567659,-0.505900208,0.5830359,0.325795039,-0.768630652
315198,3,4,11,5,7,7,1,2,1,1,-0.77613256,-0.764529228,-0.669316873,1.706164657,-0.928973714,-0.768630652
315511,1,5,10,4,2,4,1,>4,0,1,,1.43851768,0.480234843,-0.015966104,-1.160274032,1.796590249
312357,3,1,10,4,3,3,3,1,1,1,-0.564857382,-0.323919846,0.768749783,-1.288845363,-1.241158193,1.796590249
315715,1,2,7,4,6,4,1,4,1,3,0.131107911,-0.681165933,2.347692875,-0.465217607,-1.890360007,1.796590249
315557,4,3,11,1,5,4,1,3,1,2,-0.887984125,0.557298917,0.444170475,-0.240591856,-1.500129408,1.796590249
315659,1,4,11,5,7,7,1,2,1,1,0.056540201,-0.676407351,-0.563377793,0.882536902,0.9398761,-0.768630652
315610,3,3,2,4,2,5,1,2,1,1,-0.440577866,-0.147676093,0.480234843,-0.689843359,-0.628141397,1.796590249
314956,1,3,11,5,7,7,1,2,0,2,,-0.323919846,-0.43151745,1.631289407,-0.960901672,-0.768630652
315708,1,3,12,4,6,5,1,2,1,1,1.125344043,-0.852651104,-0.191464003,0.807661651,-1.172051901,0.513979799
315416,1,4,2,4,4,4,3,2,1,1,-0.341154252,2.319736443,0.748463576,-0.989344361,0.476565952,1.796590249
315498,2,3,2,4,4,4,1,1,0,1,,-0.588285475,-0.466454806,1.032287403,0.965418466,-0.768630652
315392,3,1,2,1,3,3,1,1,1,1,-0.651853044,2.319736443,2.852594021,0.65791115,-0.484110831,1.796590249
315493,1,5,10,4,3,5,3,4,1,1,-0.241730639,-0.852651104,0.214260132,-0.390342357,-1.558593047,0.513979799
315721,3,5,10,3,2,4,3,3,1,1,-0.788560512,0.557298917,-0.135113429,-0.465217607,0.856011997,0.513979799
309452,4,3,11,5,7,7,2,1,0,1,,-0.323919846,-0.161034693,0.807661651,0.950518753,0.513979799
313872,1,2,7,2,3,4,1,4,1,1,0.317527185,-0.147676093,-0.627617448,-0.465217607,1.142086501,-0.768630652
314768,2,1,11,5,7,7,1,1,1,1,0.143535862,0.73354267,2.000573337,1.481538906,0.402067384,1.796590249
315395,3,3,8,3,1,4,3,1,1,1,-1.086831352,-0.323919846,1.139536562,-1.513471114,-1.871203232,1.796590249
315699,3,4,10,4,3,4,3,1,1,1,-1.211110868,1.43851768,0.244689442,-1.139094862,0.469470851,0.513979799
314017,1,4,11,3,6,4,3,2,1,2,-0.70156485,-0.323919846,0.321326223,1.107162653,-0.077561498,1.796590249
315603,1,3,11,5,7,7,1,2,1,1,-0.614569189,-0.852651104,-0.466454806,1.631289407,0.013965315,-0.768630652
315375,1,2,11,5,7,7,1,2,0,1,,-0.676407351,-0.078762854,1.556414156,-0.712289305,0.513979799
315717,1,4,2,2,4,4,1,4,1,3,1.423614883,-1.041408163,-0.282751933,0.5830359,-0.588408827,-0.768630652
315503,1,3,12,4,5,2,1,3,1,1,-0.887984125,1.43851768,0.28864289,0.058909146,0.993089363,1.796590249
315676,1,1,12,4,2,3,1,3,1,1,0.491518509,0.381055164,-0.457438714,-0.83959386,0.965418466,-0.768630652
315564,3,3,11,5,7,7,1,1,1,1,-0.366010156,-0.147676093,0.154528523,1.781039908,-0.366332141,1.796590249
315768,1,5,2,2,3,5,3,3,1,1,0.50394646,-0.323919846,-0.460819748,-0.91446911,0.095913741,-0.768630652
314507,1,3,14,2,3,4,1,3,1,1,-0.390866059,0.204811412,-0.50026515,-0.165716605,0.757886739,-0.768630652
314427,1,4,10,2,4,4,1,2,1,1,-0.403294011,-0.323919846,-0.505900208,1.182037904,-0.253165267,-0.768630652
315758,1,3,11,5,7,7,1,2,0,3,,-0.888076098,-0.412358254,1.406663655,-0.367041651,-0.768630652
315529,1,1,5,4,6,4,1,4,1,2,-0.540001479,4.082173969,0.501648061,-0.165716605,0.904400591,1.796590249
315486,1,4,2,2,4,5,3,3,1,1,0.106252007,-0.676407351,-0.203861129,-1.213970112,-1.270815718,0.513979799
315468,1,4,11,5,7,7,3,2,1,1,0.081396104,0.557298917,-0.273735841,1.781039908,-0.079690028,0.513979799
315536,4,4,2,2,3,4,3,1,0,1,,-0.323919846,-0.485614001,0.957412152,-0.675678579,-0.768630652
315751,1,4,11,2,5,6,1,2,1,1,0.590942122,-0.323919846,-0.427009404,-0.015966104,0.144869943,-0.768630652
315764,1,5,11,5,7,7,1,2,0,1,,-0.588285475,-0.149764578,1.481538906,-0.932805069,0.513979799
314601,1,3,10,4,4,5,1,2,1,1,1.808881384,-0.412041722,-0.10581113,0.058909146,-0.610119839,0.513979799
315572,3,5,11,3,1,5,3,2,0,1,,-0.323919846,-0.030301361,0.208659647,-1.928105949,0.513979799
315731,3,5,2,3,1,4,1,3,0,3,,1.967248938,0.161290592,-0.83959386,1.14549215,0.513979799
315741,2,5,10,3,4,5,1,1,0,1,,0.557298917,-0.135113429,0.957412152,-0.60671419,0.513979799
315490,1,1,5,2,6,3,1,2,0,1,,3.024711453,1.709804374,1.331788405,-1.331265986,1.796590249
315662,1,4,11,4,6,5,1,2,1,1,0.938924768,0.557298917,0.155655535,0.508160649,-0.844258198,0.513979799
315782,2,5,10,1,5,5,1,2,0,1,,-0.23579797,-0.46983584,0.5830359,1.058009545,-0.768630652
315791,3,4,2,4,3,4,3,1,1,1,-0.540001479,-0.852651104,0.207498063,-0.764718609,0.298336995,0.513979799
315819,1,5,11,5,7,7,1,3,1,3,0.180819717,-1.055331419,-0.423628369,1.406663655,0.058664457,-0.768630652
315841,1,4,11,5,7,7,1,2,1,3,1.672173916,-0.960159793,-0.336848485,1.706164657,0.635496233,-0.768630652
315801,1,3,2,2,3,5,1,3,0,1,,0.292933288,-0.505900208,-0.015966104,1.021824526,-0.768630652
315843,4,5,2,4,2,5,1,3,1,1,-1.198682917,-0.588285475,-0.186955957,-0.165716605,-0.584577472,0.513979799
315772,1,1,4,4,5,2,1,2,1,1,0.926496817,0.557298917,1.453972767,-1.064219611,-0.44083071,1.796590249
315839,1,3,12,4,1,2,3,4,1,1,0.342383089,1.43851768,0.50841013,-0.015966104,-1.19220199,1.796590249
314194,2,4,11,5,7,7,1,1,1,3,1.759169578,-1.028894856,0.645905531,0.5830359,-2.223829792,1.796590249
315762,1,4,11,2,4,4,3,2,1,1,-0.154734978,0.028567659,-0.182447911,0.283534898,0.651673065,0.513979799
315726,3,3,13,1,2,5,3,1,0,1,,-0.676407351,-0.313181244,-1.588346365,-0.524552911,-0.768630652
315876,2,4,11,5,7,7,1,1,1,1,1.622462109,-0.323919846,-0.149764578,1.631289407,-1.419812856,0.513979799
315272,1,4,11,5,7,7,1,2,0,1,,-0.676407351,-0.38643699,1.556414156,1.006924812,-0.768630652
315873,1,5,11,5,7,7,1,2,0,1,,-0.500163599,-0.574647908,1.556414156,1.065459402,-0.768630652
315430,3,3,10,4,1,5,3,1,0,1,,-0.500163599,-0.084397912,-0.989344361,-1.200148504,0.513979799
315838,1,4,3,4,3,4,1,3,0,1,,0.557298917,-0.404469174,-0.91446911,1.094194564,-0.768630652
315862,1,4,2,1,2,4,1,4,0,3,,-0.740383833,-0.505900208,0.058909146,0.431157301,-0.768630652
315636,1,3,2,4,2,4,1,4,1,1,-0.99983569,0.557298917,-0.395453082,-1.064219611,1.046302627,-0.768630652
315763,1,3,11,5,7,7,1,2,1,1,0.528802364,-0.676407351,-0.179066877,1.481538906,0.429454477,0.513979799
315919,1,3,11,1,2,5,3,2,1,3,1.02592043,-0.646445913,0.142131397,-1.213970112,-1.084356443,0.513979799
315609,1,5,11,5,7,7,1,2,1,1,2.169291982,-0.323919846,-0.574647908,1.331788405,1.072909259,-0.768630652
315637,1,1,5,4,6,4,1,4,1,1,0.205675621,0.557298917,1.565546904,-0.015966104,0.295640857,1.796590249
315406,4,4,2,4,1,5,3,1,0,1,,-0.500163599,-0.216258256,0.508160649,-1.520279497,0.513979799
315596,1,5,10,2,3,5,1,3,1,1,-1.335390385,-0.412041722,0.051970478,-0.315467106,1.017780318,0.513979799
315879,3,5,2,4,2,5,3,1,0,1,,-0.147676093,-0.529567449,-0.165716605,-0.031798091,-0.768630652
313216,3,1,5,2,4,3,1,1,1,1,1.24962356,-0.676407351,0.429519326,-0.465217607,-1.261024478,1.796590249
315914,2,3,11,4,2,4,1,1,0,1,,-0.764529228,0.17481473,0.358410148,-2.115416636,0.513979799
315939,3,2,2,4,4,4,3,1,1,3,-0.540001479,-0.05074203,0.977246908,-0.614968108,0.722056475,1.796590249
315833,1,3,11,3,5,4,1,2,1,1,1.137771995,-0.676407351,0.613222198,0.65791115,-0.799842861,1.796590249
315677,1,5,5,3,6,5,1,2,0,3,,-0.732805352,-0.216258256,0.508160649,-0.30701709,0.513979799
315953,1,5,2,2,4,5,3,3,1,3,-0.85070027,-0.731219158,-0.339102508,-0.165716605,0.952647283,-0.768630652
315941,4,4,10,2,6,5,3,1,0,3,,-0.844191404,-0.309800209,0.807661651,-0.113746517,-0.768630652
315929,1,5,11,4,4,5,1,4,0,2,,0.240060162,-0.423628369,-0.090841355,0.600375479,-0.768630652
315918,3,3,10,4,3,5,3,1,0,1,,-0.323919846,-0.104684119,-1.288845363,-0.387049838,0.513979799
315162,3,3,2,2,5,4,3,1,1,1,-0.005599558,-0.323919846,-0.319943312,-1.139094862,0.810035737,-0.768630652
315892,3,1,7,4,4,4,3,1,1,1,-0.788560512,-0.500163599,0.8194653,-0.989344361,0.636205743,1.796590249
315947,1,5,10,2,4,5,1,3,0,1,,0.204811412,-0.505900208,0.807661651,0.789814697,-0.768630652
315366,3,3,10,4,4,5,3,1,1,1,-1.260822675,2.319736443,0.289769902,-1.064219611,-0.112327497,1.796590249
315974,4,4,11,5,7,7,1,1,1,3,1.572750303,-0.916098855,-0.615220322,1.556414156,0.935619039,-0.768630652
315944,3,5,15,1,2,5,3,1,0,3,,-0.905700473,-0.427009404,-1.139094862,-1.398314698,-0.768630652
315899,1,3,10,4,4,5,1,2,0,1,,1.43851768,-0.19709906,0.65791115,0.828766806,0.513979799
315893,1,3,11,5,7,7,1,2,1,1,0.988636575,-0.323919846,-0.392072048,1.256913154,0.415193322,-0.768630652
313088,1,4,10,4,4,4,3,3,1,2,-1.124115207,1.755756435,-0.119335268,-0.83959386,1.142937913,0.513979799
315900,1,4,10,4,4,5,1,2,1,1,-0.403294011,-0.323919846,-0.059603659,0.807661651,-0.760819801,0.513979799
313420,3,3,2,1,2,4,1,1,1,1,-2.093495436,-0.323919846,-0.043825498,-1.213970112,-0.531789915,0.513979799
315967,3,5,3,2,2,5,3,1,0,1,,-0.852651104,-0.367277795,-1.513471114,-1.221646663,-0.768630652
315922,1,2,11,5,7,7,1,2,1,1,0.305099234,5.844611495,1.629786558,1.182037904,-0.030733826,1.796590249
315901,1,1,12,2,2,4,3,3,0,1,,0.909786422,-0.235417451,-0.989344361,1.014374669,-0.768630652
315917,1,2,7,4,5,4,1,4,1,1,-0.825844367,2.319736443,2.837942872,-0.465217607,-1.526381285,1.796590249
315970,4,5,11,2,2,5,1,1,0,1,,0.469177041,-0.390945036,0.433285399,0.823871185,-0.768630652
315796,3,4,11,5,7,7,1,1,1,1,1.02592043,-0.147676093,-0.337975496,-0.090841355,1.084616177,-0.768630652
315863,3,3,2,4,2,4,3,1,0,1,,-0.147676093,-0.308673198,-1.139094862,0.112941985,-0.768630652
315930,1,3,10,4,2,5,1,4,1,1,1.448470786,-0.852651104,0.147766454,0.208659647,-0.308719914,0.513979799
315857,1,3,10,2,2,4,1,3,1,1,-0.179590881,-0.147676093,-0.4168663,-0.165716605,0.856863409,-0.768630652
315980,1,5,2,2,3,5,3,3,0,1,,-0.147676093,-0.442787564,0.5830359,-0.390455487,-0.768630652
314564,1,5,3,4,6,4,3,4,1,1,-0.800988464,0.557298917,0.09141588,0.433285399,0.019073789,0.513979799
315981,1,5,10,4,2,5,3,>4,1,1,-1.44724195,-0.147676093,0.054224501,-0.91446911,0.289822873,0.513979799
315903,4,1,11,5,7,7,3,1,1,3,1.050776333,-1.117016733,-0.177939865,1.406663655,-0.471339648,0.513979799
315756,1,3,11,5,7,7,1,2,1,1,0.677937783,0.028567659,-0.478851932,1.706164657,1.115479869,-0.768630652
315933,1,1,2,2,4,3,1,4,0,1,,0.381055164,-0.260211704,-0.764718609,0.099106537,-0.768630652
315145,3,3,10,4,5,4,3,1,1,1,-1.086831352,0.557298917,1.363811848,-0.764718609,0.74334178,1.796590249
315082,1,1,2,3,1,3,1,3,0,1,,0.204811412,0.468964728,-1.139094862,-2.039357145,1.796590249
315931,1,5,10,4,4,5,3,2,0,1,,-0.059554217,-0.635506529,0.133784397,0.844092226,-0.768630652
315700,3,5,2,2,1,5,3,1,0,1,,-0.535412349,-0.504773196,-1.513471114,1.034595709,-0.768630652
314465,1,4,11,5,7,7,1,2,1,2,0.056540201,-0.147676093,0.081272777,1.256913154,1.082487646,0.513979799
316022,4,4,11,5,7,7,1,1,1,1,0.541230315,-0.852651104,-0.574647908,1.331788405,-1.067328199,-0.768630652
316010,1,3,11,1,2,4,1,4,1,1,0.65308188,0.028567659,0.375422774,-0.015966104,-1.463944389,1.796590249
316014,1,4,11,5,7,7,1,2,0,3,,-0.382080284,-0.138494463,1.781039908,0.990535127,0.513979799
315449,3,5,11,2,3,5,3,1,0,1,,-0.500163599,-0.387564002,-1.363720613,0.605696805,-0.768630652
315995,1,3,11,4,1,5,1,>4,1,1,0.50394646,-0.676407351,-0.318816301,0.65791115,-0.556480869,-0.768630652
315693,3,3,2,4,4,4,3,1,0,3,,-0.971615637,0.246943465,-0.989344361,-2.168204194,0.513979799
316045,3,4,14,1,1,5,1,1,1,1,-1.571521466,-0.412041722,-0.048333544,-1.139094862,-0.615228312,0.513979799
315942,1,3,5,4,6,4,1,2,1,1,0.242959475,0.557298917,1.659088857,1.331788405,-1.491615286,1.796590249
315993,1,5,11,4,2,5,1,2,1,1,-0.974979787,-0.147676093,-0.421374346,0.65791115,1.030338648,-0.768630652
315858,1,4,11,1,2,4,1,2,1,1,-0.192018833,-0.852651104,0.568141739,0.807661651,-0.258486594,1.796590249
316033,1,3,2,4,5,5,1,4,1,1,-0.167162929,1.086030175,0.00012795,-0.689843359,-0.251675296,0.513979799
316048,4,3,15,4,4,4,1,1,1,1,0.702793687,0.557298917,1.079804953,0.807661651,-1.275214681,1.796590249
315150,1,1,11,2,4,4,1,2,0,1,,1.43851768,0.116210133,-0.989344361,-0.117152166,0.513979799
316034,1,3,11,5,7,7,1,2,1,3,2.119580176,-0.956106187,-0.423628369,1.930790409,0.78449337,-0.768630652
316058,3,3,3,4,2,5,1,1,1,1,-0.341154252,-0.323919846,-0.161034693,-1.288845363,-0.238052701,0.513979799
315504,1,1,6,4,5,1,1,3,1,1,0.466662605,-0.676407351,0.700002082,0.133784397,1.05765479,1.796590249
315997,1,3,11,5,7,7,1,2,1,1,1.075632236,0.028567659,0.609841164,1.855915158,1.110158543,1.796590249
315897,1,3,10,4,2,5,1,4,0,1,,0.557298917,0.754098634,-0.83959386,-1.97904878,1.796590249
316056,2,1,11,5,7,7,1,1,1,3,1.647318013,-0.350374033,4.136260103,1.855915158,-2.101084531,1.796590249
315977,1,4,11,2,4,5,1,2,0,1,,0.028567659,-0.375166875,0.732786401,0.931361978,-0.768630652
315996,4,3,15,1,2,4,3,1,0,1,,-0.500163599,-0.427009404,-1.213970112,0.798328819,-0.768630652
314820,1,3,11,2,5,4,1,4,1,1,0.218103572,-0.323919846,-0.298530094,-0.390342357,0.489691891,-0.768630652
316073,1,5,2,1,1,5,1,2,1,1,-0.204446784,-0.500163599,-0.505900208,-0.015966104,0.655717273,-0.768630652
316040,1,5,10,4,3,5,1,3,1,1,-0.664280995,0.028567659,-0.033682395,-0.764718609,0.140825735,0.513979799
315086,3,5,11,3,4,5,1,3,0,3,,-0.852827348,-0.403342162,-0.83959386,-1.185461644,-0.768630652
316064,2,4,2,2,5,4,1,1,0,1,,0.204811412,-0.505900208,-0.165716605,0.789814697,-0.768630652
316037,1,4,11,5,7,7,1,2,1,1,-0.129879074,0.028567659,-0.133986417,1.706164657,-0.650987625,0.513979799
316079,1,5,3,4,4,5,1,3,0,3,,-0.827272003,-0.406723197,-0.090841355,-1.048171424,-0.768630652
316050,1,5,11,3,2,5,1,2,0,3,,-1.030692543,-0.238798485,0.508160649,-1.701630299,-0.768630652
315868,3,4,10,4,2,5,3,2,0,3,,-0.676583595,-0.212877221,-0.614968108,-1.303169382,0.513979799
316091,1,3,2,1,5,4,1,4,0,1,,-0.323919846,-0.46983584,-0.614968108,-0.728891843,-0.768630652
316060,1,1,5,3,6,3,1,2,1,1,1.411186931,-0.323919846,0.87243484,0.283534898,-1.651964587,1.796590249
316127,1,3,2,1,1,5,1,3,1,1,-0.030455461,-0.147676093,-0.427009404,-0.165716605,-0.178666699,-0.768630652
315376,1,2,11,5,7,7,1,2,1,1,2.281143547,1.43851768,0.851021622,0.732786401,-1.500838919,1.796590249
316115,1,5,2,4,1,5,1,4,0,3,,-0.937776836,-0.43151745,-1.139094862,-1.554761692,-0.768630652
316012,1,1,4,4,6,2,1,3,1,1,-0.664280995,0.557298917,1.887872189,-0.540092858,0.122520373,1.796590249
313026,3,4,2,2,4,5,1,1,1,1,-0.378438107,-0.147676093,-0.505900208,0.208659647,0.655717273,-0.768630652
312123,3,4,10,4,3,4,3,1,1,3,-0.602141237,0.197761662,0.520807256,-0.614968108,-1.138279217,1.796590249
316080,3,5,11,4,2,5,2,1,1,1,-1.422386047,-0.676407351,-0.354880668,-1.064219611,0.831321042,-0.768630652
316097,3,3,10,4,4,4,1,1,0,1,,1.43851768,-0.183574923,-0.764718609,0.775979248,0.513979799
316054,3,4,14,2,1,5,3,1,1,1,-0.564857382,-0.323919846,-0.314308255,-0.390342357,-1.15246942,-0.768630652
315840,3,3,10,4,1,5,3,1,0,1,,-0.323919846,0.259340591,-0.315467106,-2.322451707,1.796590249
315913,1,5,10,4,2,5,1,2,1,1,0.740077542,0.381055164,-0.342483542,-0.390342357,0.938811835,-0.768630652
315332,3,5,10,4,2,5,1,2,1,2,-0.477861721,-0.500163599,0.129734271,-0.015966104,-1.448760871,0.513979799
315992,1,4,10,4,3,5,1,2,1,3,0.715221638,-1.002810781,0.403598062,0.732786401,-1.956344454,1.796590249
316123,3,4,2,1,3,5,3,1,0,1,,-0.323919846,-0.505900208,-0.91446911,-0.603308541,-0.768630652
316138,1,3,10,2,3,4,3,4,1,1,-0.030455461,2.319736443,0.1522745,0.358410148,0.748734057,0.513979799
316144,1,3,2,3,1,5,1,4,0,1,,-0.323919846,-0.114827222,0.058909146,-1.835302017,0.513979799
316113,4,5,10,4,5,4,2,1,0,1,,1.086030175,-0.011142165,0.433285399,-0.078838616,0.513979799
