ID,V1,V2,V3,V4,V5,V6,V7,V8,Has_FICO,Business_channel,Days_late,FICO_Score,Loan_amount,Monthly_income,Age,Gearing_coefficient,Max_gearing_ratio,Default_45
277917,1,3,11,5,7,7,1,2,1,1,0,1.17505585,-0.373268097,-0.74257262,1.631289407,0.724894515,-0.768630652,0
278014,4,5,10,4,2,5,3,3,1,1,257,-1.061975448,0.204811412,-0.278243887,-1.213970112,0.264067654,-0.768630652,1
277834,3,5,10,4,2,5,3,2,1,3,0,-1.571521466,-0.700024014,0.122972202,-1.064219611,0.968398409,0.513979799,0
277016,2,3,11,5,7,7,1,1,1,1,168,-0.192018833,-0.852651104,-0.574647908,1.781039908,1.058009545,-0.768630652,1
278034,2,5,11,5,7,7,1,1,1,1,0,0.839501155,-0.323919846,-0.569012851,1.781039908,0.238525287,-0.768630652,0
277914,1,3,12,4,5,4,1,4,1,3,15,-0.105023171,-0.957383954,-0.775255953,-0.390342357,0.793007493,-0.768630652,0
277952,3,4,10,4,3,4,3,1,1,1,0,-0.912840029,-0.323919846,-0.104684119,-1.213970112,1.01863173,0.513979799,0
278001,1,2,13,4,4,4,3,4,1,3,288,0.242959475,-0.994671845,0.338231395,-0.165716605,-1.651964587,1.796590249,1
277608,1,3,2,1,5,5,3,>4,0,1,0,,0.116689535,-0.610712276,-0.240591856,1.009053342,-0.768630652,0
278051,1,3,4,4,5,2,3,3,1,1,229,-0.316298349,0.557298917,1.727836558,0.208659647,1.120091686,1.796590249,1
278016,2,3,11,5,7,7,3,1,0,1,0,,-0.764529228,-0.797796183,1.481538906,0.506720135,-0.768630652,0
277990,1,5,7,4,6,5,1,3,1,1,76,-0.465433769,-0.676407351,0.535458405,0.208659647,1.091001768,1.796590249,1
278078,4,5,15,4,6,4,1,1,1,1,0,0.131107911,-0.676407351,0.092542891,1.331788405,0.991386539,0.513979799,0
278019,3,3,15,1,3,4,1,1,0,1,0,,-0.323919846,-0.610712276,-1.513471114,0.402422139,-0.768630652,0
277289,3,2,7,4,3,4,3,1,1,1,319,-1.086831352,0.204811412,-0.559996759,-1.588346365,0.932426243,-0.768630652,1
277746,1,5,10,3,3,5,3,2,0,1,0,,0.028567659,-0.445041587,0.358410148,0.354530202,-0.768630652,0
278100,1,4,7,4,6,4,1,2,1,1,0,0.441806702,0.204811412,0.168052661,0.807661651,-0.312125563,0.513979799,0
273879,1,3,14,4,5,5,2,2,1,2,15,-0.527573527,1.43851768,-0.440533541,0.283534898,-0.769333923,1.796590249,0
277794,4,2,15,1,5,4,1,2,1,1,0,-1.086831352,0.469177041,-0.359388714,0.358410148,1.047366892,-0.768630652,0
277401,1,3,11,5,7,7,1,2,0,2,0,,-0.500163599,-0.890211124,0.65791115,0.80258588,-0.768630652,0
278031,1,1,5,4,6,3,1,4,1,1,0,-0.055311364,0.909786422,0.784527944,0.5830359,0.355239712,1.796590249,0
278146,1,5,10,2,6,5,2,3,0,3,15,,-0.891424729,-0.376293887,-0.614968108,-1.387672045,-0.768630652,0
277664,1,3,10,4,3,5,1,2,0,2,441,,0.134313911,-0.597188138,-0.315467106,1.138893705,-0.768630652,1
277886,1,1,11,2,6,4,1,2,1,1,0,1.001064527,1.967248938,0.026049214,-0.390342357,0.885811424,0.513979799,0
277846,1,5,2,2,2,5,3,3,0,1,137,,0.028567659,-0.602823195,0.058909146,0.699352149,-0.768630652,1
277831,1,5,11,4,6,4,3,3,0,1,0,,-0.147676093,-0.146383544,-0.390342357,-0.994106748,0.513979799,0
277162,3,4,10,4,2,5,3,1,1,1,441,-1.956787968,-0.852651104,0.397963004,-1.064219611,1.102353931,1.796590249,1
278130,1,1,4,4,4,2,3,3,1,1,0,-0.577285334,-0.764529228,0.580538865,-0.91446911,0.929942957,1.796590249,0
275924,1,5,1,2,6,4,1,1,0,1,0,,0.557298917,-0.404469174,-0.91446911,0.9398761,-0.768630652,0
277991,1,4,11,2,2,4,3,2,0,1,0,,0.381055164,-0.488995035,-1.064219611,0.973932588,-0.768630652,0
278159,1,2,11,5,7,7,1,2,1,1,0,0.006828394,-0.323919846,-0.627617448,1.781039908,1.069716463,-0.768630652,0
278083,1,4,10,4,6,4,1,2,1,3,0,1.622462109,-0.764705471,0.234546339,0.732786401,1.115692722,0.513979799,0
278183,3,3,10,2,4,5,3,1,0,1,0,,-0.323919846,-0.263592738,-1.588346365,-1.318494802,-0.768630652,0
277339,3,1,15,1,3,4,3,1,0,1,0,,0.204811412,-0.558869747,-0.465217607,0.926040651,-0.768630652,0
278193,1,1,7,3,4,1,1,3,1,1,0,0.404522847,0.821664546,0.843132541,-0.989344361,-0.735277435,1.796590249,0
278218,3,3,13,1,3,5,3,1,1,1,0,-0.726420754,-0.323919846,-0.605077218,-1.438595864,1.134636644,-0.768630652,0
277380,1,5,11,2,3,5,1,2,0,1,0,,-0.23579797,-0.74257262,1.256913154,0.818549859,-0.768630652,0
278246,1,3,2,1,4,5,1,3,0,3,0,,-0.879087667,-0.46194676,0.65791115,-1.24931756,-0.768630652,0
278056,1,3,13,1,6,5,1,3,1,1,0,0.740077542,0.204811412,-0.540837564,-0.315467106,0.818549859,-0.768630652,0
277603,1,3,10,4,4,4,3,2,1,1,15,-0.900412077,0.557298917,1.027962425,0.208659647,-0.727472823,1.796590249,0
278124,3,3,3,2,3,4,1,1,1,2,0,-1.509381708,0.522050166,-0.421374346,-0.83959386,1.114415604,-0.768630652,0
277332,1,5,11,5,7,7,1,2,1,1,0,-0.030455461,-0.535412349,-0.592680092,1.781039908,1.07929485,-0.768630652,0
277861,3,4,10,3,2,4,3,1,0,1,15,,-0.500163599,-0.608458253,-1.438595864,-0.824675717,-0.768630652,0
278093,3,3,11,1,2,5,3,2,0,1,15,,0.028567659,-0.602823195,-0.614968108,0.699352149,-0.768630652,0
278228,3,2,7,1,4,4,3,1,0,1,229,,-0.147676093,-0.670443885,-1.064219611,0.590797091,-0.768630652,1
277841,3,5,10,4,3,5,3,1,1,1,198,-1.894648209,-0.500163599,0.298785993,-1.064219611,-0.445797281,1.796590249,1
276700,1,3,14,2,5,4,1,3,1,2,45,0.764933445,3.024711453,0.373168751,-0.090841355,0.411291016,1.796590249,1
278132,3,3,2,1,2,5,1,1,1,2,15,-0.515145576,-0.182924844,-0.520551357,-0.764718609,1.098451625,-0.768630652,0
277133,3,4,10,4,4,4,1,1,0,2,137,,0.557298917,-0.410104231,-0.015966104,1.13782944,-0.768630652,1
278293,1,5,2,2,5,5,1,2,1,3,0,1.286907415,-0.685043295,-0.552107679,1.406663655,1.130379583,-0.768630652,0
277364,1,5,1,1,2,4,1,2,0,2,15,,-0.500163599,-0.601696184,-0.240591856,0.558869133,-0.768630652,0
277453,4,3,12,4,5,5,1,1,1,2,349,-0.863128222,0.381055164,-0.081016877,-0.390342357,1.037362799,0.513979799,1
278334,1,3,11,5,7,7,1,2,0,2,15,,-0.412041722,-0.830479516,0.208659647,0.611018132,-0.768630652,0
278278,3,3,10,4,6,4,3,1,1,1,0,-0.241730639,1.262273927,1.557657823,0.283534898,1.132153359,1.796590249,0
273903,3,5,13,2,3,5,3,1,1,1,380,-1.273250627,-0.412041722,-0.676078942,-1.363720613,0.928169182,-0.768630652,1
277388,1,5,10,4,2,5,3,>4,0,1,0,,-0.323919846,-0.661427793,-1.513471114,-0.038183683,-0.768630652,0
278312,1,3,13,4,3,4,1,2,0,2,319,,2.319736443,0.892721047,-0.540092858,-0.981477467,1.796590249,1
278318,1,5,10,1,4,5,1,2,1,2,0,-0.254158591,-0.323919846,-0.60620423,0.058909146,1.037788505,1.796590249,0
278358,1,4,5,4,4,5,1,4,1,1,0,-0.738848705,0.381055164,-0.50026515,-0.465217607,1.037788505,-0.768630652,0
278339,3,5,11,5,7,7,1,1,0,1,76,,-0.852651104,-0.620855379,1.556414156,-0.468146852,-0.768630652,1
278369,4,4,2,3,3,4,1,1,0,1,0,,-0.500163599,-0.490122047,0.058909146,-0.457504199,-0.768630652,0
278357,1,3,3,2,3,4,1,2,1,1,319,-0.664280995,-0.676407351,-0.696365149,0.508160649,0.66316713,-0.768630652,1
278340,1,3,1,3,4,5,3,2,0,1,0,,0.204811412,-0.504773196,-0.315467106,0.619532254,-0.768630652,0
278355,1,3,11,5,7,7,1,2,1,1,0,1.013492478,-0.500163599,-0.155399635,1.631289407,-1.573067055,0.513979799,0
277764,3,3,4,4,1,5,3,2,1,1,107,-0.813416415,1.086030175,0.396835993,0.358410148,1.05978332,1.796590249,1
278313,1,5,14,3,3,5,3,4,1,1,0,-0.577285334,0.345806414,-0.525059403,-0.689843359,1.095258829,-0.768630652,0
278063,2,5,11,5,7,7,1,1,1,2,107,0.342383089,-0.500163599,-0.743699631,1.481538906,0.322602243,-0.768630652,1
278232,1,2,4,3,3,2,1,2,1,2,0,0.702793687,1.967248938,0.928785414,-0.165716605,0.489337136,1.796590249,0
277622,4,3,2,2,1,5,3,2,0,1,0,,0.73354267,-0.357134691,-0.689843359,1.084616177,-0.768630652,0
278144,1,3,10,4,2,4,1,2,1,2,273,-1.173827013,0.381055164,-0.451803656,-0.540092858,0.937747569,-0.768630652,1
278427,1,4,11,5,7,7,1,2,0,1,0,,-0.852651104,-0.872178941,1.631289407,0.435414362,-0.768630652,0
278320,1,3,2,4,2,5,3,3,1,1,15,0.988636575,-0.500163599,-0.483359978,-1.288845363,-1.214196806,-0.768630652,0
278297,3,5,10,4,6,5,3,1,0,1,0,,-0.852651104,-0.123843314,-0.315467106,-2.100942629,0.513979799,0
278445,2,5,11,5,7,7,1,1,1,1,0,-0.005599558,-0.764529228,-0.679459976,1.855915158,-0.397905344,-0.768630652,0
278379,1,1,4,5,6,2,1,3,1,1,0,-0.602141237,0.028567659,1.642183685,0.133784397,1.022179281,1.796590249,0
278437,1,3,7,4,4,5,3,4,1,1,0,-0.763704609,4.082173969,0.446424498,-1.139094862,1.004441526,1.796590249,0
278466,3,3,11,1,2,4,3,1,1,1,0,-0.713992802,-0.323919846,-0.257957681,-1.064219611,1.128251053,-0.768630652,0
278287,1,3,12,3,5,1,1,3,1,1,0,0.963780672,-0.323919846,-0.446168599,0.807661651,0.492884687,-0.768630652,0
278408,3,3,13,1,3,4,3,1,0,1,0,,-0.500163599,-0.436025495,-0.240591856,-0.640557826,-0.768630652,0
278496,1,3,11,5,7,7,1,2,1,3,0,1.697029819,-1.011446725,-0.771874918,1.706164657,0.915397999,-0.768630652,0
278505,3,3,10,2,5,5,3,1,1,1,0,1.436042835,-0.323919846,-0.420247335,-0.91446911,-0.966222998,-0.768630652,0
278409,1,2,7,4,6,4,1,3,1,1,0,0.677937783,3.958803342,0.476853808,0.208659647,1.056235769,1.796590249,0
278507,1,5,11,5,7,7,1,2,0,1,0,,-0.147676093,-0.770747907,1.406663655,0.967546997,-0.768630652,0
278380,1,3,14,1,3,5,1,4,0,1,168,,-0.059554217,-0.68960308,-0.764718609,1.023953056,-0.768630652,1
278412,2,3,10,2,6,5,1,1,1,1,0,1.933160901,-0.323919846,-0.442787564,1.331788405,0.893048428,-0.768630652,0
278463,2,5,11,5,7,7,1,1,0,1,0,,0.381055164,-0.513789288,1.406663655,0.755758208,-0.768630652,0
277097,1,1,7,4,5,3,1,2,1,2,349,-0.99983569,2.495980196,0.275118752,-0.540092858,1.027855362,1.796590249,1
278531,1,3,10,4,5,5,1,4,1,1,0,1.212339705,-0.147676093,-0.610712276,-0.090841355,0.226818369,-0.768630652,0
278503,1,5,11,4,1,5,1,3,0,1,0,,-0.147676093,-0.605077218,-0.390342357,0.195954676,-0.768630652,0
278468,1,5,11,2,4,5,1,3,1,1,15,-1.67094508,0.204811412,-0.511535265,-0.83959386,0.655717273,-0.768630652,0
278570,2,2,11,5,7,7,1,1,1,1,0,0.267815379,-0.676407351,-0.179066877,1.631289407,0.427751652,0.513979799,0
277648,1,3,14,4,4,4,1,2,1,1,0,0.628225977,0.204811412,-0.119335268,0.807661651,0.359638675,0.513979799,0
278498,4,1,11,5,7,7,1,1,1,1,0,1.498182593,2.319736443,0.492631969,1.406663655,1.106610992,1.796590249,0
278477,1,3,11,5,7,7,1,2,0,3,0,,-0.694031726,-0.058476648,1.331788405,-1.423218505,0.513979799,0
278536,1,5,11,5,7,7,1,2,1,1,15,0.317527185,0.028567659,-0.496884116,1.331788405,0.34814461,-0.768630652,0
278554,1,4,10,2,5,4,1,2,1,1,0,1.311763318,0.204811412,-0.57577492,-0.465217607,1.032467178,-0.768630652,0
278587,1,4,10,5,7,7,1,2,1,2,0,1.361475125,-0.588285475,-0.380801933,1.406663655,0.524812645,-0.768630652,0
278317,4,4,11,5,7,7,1,1,1,2,319,-0.70156485,-0.059554217,-0.608458253,1.781039908,1.102708686,-0.768630652,1
278576,3,3,14,2,6,4,1,1,0,2,15,,0.240060162,-0.549853656,-0.91446911,1.134636644,-0.768630652,0
278607,3,3,10,2,3,5,3,1,0,2,0,,-0.147676093,-0.611839287,-1.064219611,0.369429915,-0.768630652,0
278626,4,5,11,5,7,7,1,1,0,1,0,,-0.323919846,-0.417993312,1.930790409,0.630174906,-0.768630652,0
277497,1,3,10,1,4,4,1,2,1,2,0,-0.577285334,-0.852651104,-0.532948483,0.358410148,0.997346424,-0.768630652,0
278370,3,3,3,3,3,5,3,1,1,1,0,-0.937695932,-0.323919846,-0.349245611,-1.064219611,0.30770253,-0.768630652,0
278394,1,3,10,2,5,4,3,3,1,3,0,-0.192018833,-0.590007376,-0.261338715,-0.764718609,0.50565587,-0.768630652,0
278595,1,4,11,5,7,7,1,2,1,1,0,1.709457771,-0.852651104,-0.279370899,1.781039908,-2.026869766,0.513979799,0
278625,1,4,3,2,1,4,3,4,1,1,0,-0.378438107,0.204811412,0.931039437,-0.764718609,-2.284847667,1.796590249,0
278571,1,3,10,3,4,4,1,3,1,1,0,1.274479463,-0.852651104,0.776638864,0.65791115,-2.342317992,1.796590249,0
278249,1,1,2,4,5,3,3,2,1,1,0,-1.124115207,-0.147676093,2.335295749,-0.764718609,-1.976210739,1.796590249,0
278610,1,4,11,5,7,7,1,2,0,1,0,,-0.676407351,-0.708762275,1.182037904,-1.198232827,-0.768630652,0
278465,1,3,15,1,3,5,1,3,1,3,168,-1.59637737,-0.430584328,0.06887565,-0.989344361,-0.201441975,0.513979799,1
278701,4,4,11,2,2,5,1,1,1,1,0,1.485754641,-0.147676093,-0.610712276,1.032287403,0.226818369,-0.768630652,0
278708,1,4,11,5,7,7,1,2,1,3,0,1.858593191,-0.852827348,-0.234290439,1.631289407,-0.373427243,0.513979799,0
278459,3,3,3,3,4,4,3,1,0,1,0,,-0.500163599,-0.649030666,-0.390342357,0.775979248,-0.768630652,0
278533,1,4,2,2,5,5,3,2,1,1,0,-0.266586542,0.028567659,0.157909558,0.65791115,-0.272960601,0.513979799,0
278613,1,3,2,2,4,4,1,2,0,2,0,,-0.500163599,-0.536329518,-0.090841355,-0.985379773,-0.768630652,0
277827,3,3,10,4,3,4,3,1,0,1,0,,-0.323919846,-0.172304808,-1.438595864,-0.6143769,0.513979799,0
277538,1,5,11,5,7,7,1,2,1,1,0,-0.353582204,-0.676407351,-0.726794459,1.930790409,0.581218704,-0.768630652,0
277930,1,1,5,4,3,3,1,4,1,1,0,-0.515145576,0.557298917,0.076764731,0.283534898,-1.074139496,0.513979799,0
277592,3,5,3,1,4,5,1,1,0,3,0,,-0.182924844,-0.610712276,-0.91446911,0.836642369,-0.768630652,0
277377,1,3,13,2,1,5,1,2,1,2,107,-0.912840029,0.06381641,-0.610712276,-0.465217607,1.015438934,-0.768630652,1
278680,1,4,12,3,3,5,3,2,1,1,0,0.404522847,-0.323919846,-0.306419175,-0.614968108,-0.255293798,-0.768630652,0
278555,1,5,10,3,5,4,3,3,1,1,0,1.373903076,-0.500163599,0.873561851,-0.83959386,-2.49486268,1.796590249,0
278543,1,4,10,4,4,4,1,1,1,1,0,-0.552429431,-0.676407351,2.551681954,-0.83959386,-0.853765635,1.796590249,0
278734,1,4,2,2,3,5,1,>4,1,1,0,0.118679959,0.116689535,-0.608458253,-0.090841355,0.994153629,-0.768630652,0
278623,4,3,11,5,7,7,1,1,0,1,0,,-0.147676093,-0.765112849,0.65791115,0.918590794,-0.768630652,0
278528,3,1,8,2,4,4,1,1,1,1,0,0.988636575,0.028567659,4.407869872,-0.83959386,-2.152878774,1.796590249,0
276506,1,3,2,3,2,5,1,2,1,1,229,-0.77613256,-0.323919846,-0.55323469,-1.438595864,-0.53838836,-0.768630652,1
278220,1,4,13,2,3,4,1,2,1,1,0,0.677937783,-0.323919846,-0.663681816,-1.288845363,0.738729964,-0.768630652,0
278754,1,1,5,3,6,3,1,2,1,1,0,0.466662605,4.082173969,2.697066436,0.957412152,-0.611113153,1.796590249,0
278711,2,3,11,5,6,7,1,1,0,2,0,,0.151938286,-0.645649632,1.481538906,1.129315318,-0.768630652,0
278780,3,1,10,2,3,3,3,1,0,1,15,,-0.323919846,-0.531821472,-0.090841355,0.361980058,-0.768630652,0
278462,3,4,10,3,1,4,3,1,0,2,349,,0.557298917,-0.02241228,-1.064219611,0.048873216,0.513979799,1
278820,1,5,11,4,3,5,1,4,0,3,0,,-0.729456721,-0.277116876,-0.689843359,-0.989636834,-0.768630652,0
278794,1,5,11,5,7,7,1,2,1,3,0,2.069868369,-0.623534225,-0.536329518,1.706164657,0.838770899,-0.768630652,0
278097,1,5,3,1,1,5,3,4,0,1,0,,0.204811412,-0.46983584,0.058909146,0.446057015,-0.768630652,0
277580,3,1,6,1,2,4,3,1,0,2,0,,-0.147676093,-0.558869747,-1.363720613,0.089528149,-0.768630652,0
278343,1,3,2,4,2,5,3,4,1,1,0,-0.067739316,0.909786422,-0.281624922,-0.465217607,1.085680442,-0.768630652,0
276617,2,3,11,5,7,7,1,1,1,2,0,-0.042883413,1.43851768,-0.173431819,1.406663655,1.023740203,0.513979799,0
278042,1,5,10,2,2,5,1,2,1,1,0,-1.310534482,-0.323919846,-0.432644461,-0.390342357,-0.429833302,-0.768630652,0
277925,1,1,7,4,3,2,1,2,1,1,349,-1.012263642,0.557298917,0.74395553,-1.064219611,0.627691621,1.796590249,1
278851,1,3,11,5,7,7,1,2,1,1,0,0.628225977,0.204811412,-0.357134691,0.882536902,0.879212979,-0.768630652,0
278845,1,4,10,4,6,4,1,3,0,3,15,,-0.711832346,0.248070477,0.65791115,-1.830193544,0.513979799,0
278825,2,4,11,5,7,7,3,1,1,1,0,-0.527573527,-0.500163599,-0.926275492,1.556414156,1.089937503,-0.768630652,0
278731,3,4,11,5,7,7,3,1,1,1,15,-1.360246288,0.557298917,-0.37854791,0.208659647,0.982446711,-0.768630652,0
278857,4,4,13,2,2,4,3,1,1,1,0,-0.664280995,0.204811412,-0.531821472,-0.689843359,0.767465126,-0.768630652,0
278784,4,4,11,5,7,7,1,1,0,1,0,,-0.412041722,-0.743699631,1.481538906,0.24916794,-0.768630652,0
277867,2,5,11,5,7,7,1,1,0,2,0,,-0.323919846,-0.809066297,1.706164657,0.787686166,-0.768630652,0
277868,1,4,3,3,2,5,1,2,0,2,15,,-0.323919846,-0.649030666,0.882536902,0.015029581,-0.768630652,0
278849,1,4,11,4,3,5,1,2,0,1,0,,0.469177041,-0.458565725,0.65791115,1.01863173,-0.768630652,0
278895,1,3,11,5,7,7,1,2,1,2,0,-0.428149914,0.557298917,-0.12835136,1.631289407,0.098255125,0.513979799,0
278373,1,1,10,4,6,4,3,1,1,2,0,-0.62699714,1.967248938,0.95583369,0.65791115,-0.081818559,1.796590249,0
278579,1,1,7,1,2,4,1,2,1,2,380,-1.186254965,0.557298917,0.219895189,-0.91446911,-1.200148504,0.513979799,1
277969,3,5,2,2,3,5,3,1,0,1,441,,-0.323919846,-0.592680092,-0.83959386,-0.375555773,-0.768630652,1
277106,1,3,2,2,3,5,3,2,0,1,0,,-0.323919846,-0.437152507,-0.090841355,-0.920459591,-0.768630652,0
277966,1,3,11,4,2,4,1,2,0,2,229,,0.557298917,0.39458197,-0.540092858,-1.690987647,1.796590249,1
278751,3,3,3,3,3,4,2,1,0,1,273,,-0.412041722,-0.537456529,-1.438595864,0.961161405,-0.768630652,1
278308,1,3,15,4,6,4,1,2,1,2,0,-0.167162929,0.028567659,0.619984267,0.5830359,0.23178494,1.796590249,0
278728,4,3,11,4,5,5,3,1,1,2,76,-1.248394723,4.52278335,2.232737703,-0.83959386,-0.846670533,1.796590249,1
278862,3,4,10,4,3,5,3,1,1,2,0,0.329955137,0.557298917,0.088034846,-1.438595864,-0.23379564,0.513979799,0
278518,1,5,3,4,5,4,1,3,1,1,0,-1.037119545,-0.147676093,1.482148054,-0.689843359,1.093839809,1.796590249,0
278861,1,1,10,4,4,1,1,3,1,1,0,0.143535862,2.319736443,1.111361275,-0.989344361,0.219013757,1.796590249,0
278944,1,3,15,4,6,4,1,2,1,2,15,-0.614569189,1.43851768,0.448678521,0.807661651,0.626982111,1.796590249,0
278945,3,3,10,2,6,5,3,1,1,1,0,1.771597529,-0.323919846,-0.602823195,-0.465217607,0.056535926,-0.768630652,0
278120,3,4,11,5,7,7,1,1,1,1,0,-0.614569189,-0.641158601,1.200395182,0.882536902,0.299188408,1.796590249,0
278837,1,4,10,2,3,5,3,3,1,1,0,-0.527573527,-0.500163599,-0.526186414,-0.540092858,0.949454487,-0.768630652,0
278150,1,3,11,5,6,7,1,2,0,2,0,,0.204811412,-0.619728368,1.556414156,1.102708686,-0.768630652,0
279020,1,5,11,5,7,7,1,2,1,1,0,1.958016804,0.557298917,-0.467581817,1.032287403,0.956904344,-0.768630652,0
276501,4,5,10,2,3,4,1,1,1,2,0,0.988636575,0.169562661,-0.47772492,0.208659647,1.094194564,-0.768630652,0
279039,2,1,11,5,7,7,1,1,1,1,15,0.218103572,-0.588285475,0.164671627,1.781039908,0.143096168,1.796590249,0
278982,3,1,12,4,2,3,3,1,0,2,0,,0.557298917,0.122972202,-1.213970112,-1.062219725,0.513979799,0
279006,3,4,10,4,2,5,3,1,1,1,15,0.155963814,-0.323919846,-0.374039864,-0.614968108,0.351337406,-0.768630652,0
278959,1,1,4,4,6,3,1,2,1,2,0,1.262051511,4.082173969,3.318049765,0.5830359,0.463085259,1.796590249,0
278925,1,3,10,4,5,4,1,2,1,2,15,-0.117451123,0.557298917,0.863418748,0.732786401,0.219723267,1.796590249,0
279043,1,5,11,5,7,7,1,2,1,3,0,1.659745964,-0.976197974,-0.297403083,1.631289407,1.136126616,0.513979799,0
278003,1,2,7,1,5,4,1,3,1,1,0,1.050776333,-0.5706611,-0.610712276,-0.015966104,0.817485594,-0.768630652,0
279034,1,4,10,3,4,4,1,2,1,1,0,-0.602141237,-0.323919846,-0.140748486,0.732786401,-1.662465337,0.513979799,0
278767,1,4,10,3,5,4,3,3,0,2,0,,2.319736443,1.253364722,-0.315467106,-1.292242926,1.796590249,0
278075,1,3,10,3,2,5,1,2,1,2,168,-1.22353882,0.909786422,-0.130605383,-0.764718609,-0.098421097,0.513979799,1
279120,1,3,2,2,2,5,1,2,0,1,0,,0.204811412,-0.57577492,-0.465217607,1.032467178,-0.768630652,0
279121,1,5,3,2,4,5,1,2,1,3,15,-0.664280995,-0.993646106,-0.610712276,1.481538906,-1.187590174,-0.768630652,0
279066,1,4,11,5,7,7,1,2,0,2,0,,-0.323919846,-0.617474345,1.256913154,-0.414933588,-0.768630652,0
279016,1,3,11,5,7,7,1,2,1,1,0,1.112916091,-0.852651104,-0.650157678,1.631289407,0.545033685,-0.768630652,0
278978,3,3,2,2,2,5,3,1,0,1,0,,-0.323919846,-0.547599633,-1.438595864,-0.559673665,-0.768630652,0
275891,4,2,11,5,7,7,1,1,0,1,0,,0.557298917,-0.316562278,1.556414156,0.948390222,-0.768630652,0
279058,3,5,2,4,2,4,3,1,0,1,0,,0.557298917,-0.414612277,-0.989344361,0.990960833,-0.768630652,0
278583,2,3,11,5,7,7,1,1,1,2,45,0.044112249,-0.500163599,-0.698619172,1.631289407,-0.586280297,-0.768630652,1
278561,3,5,10,4,2,4,3,1,1,2,380,-0.751276657,1.579512682,-0.179066877,-0.614968108,1.009266195,0.513979799,1
279153,1,4,11,5,7,7,1,2,0,1,0,,-0.852651104,-0.767366872,0.807661651,-1.055621281,-0.768630652,0
278928,1,5,1,1,5,5,3,3,0,3,0,,-0.729632965,-0.182447911,0.358410148,-1.202702741,0.513979799,0
278948,3,4,4,4,2,2,3,1,1,1,15,-0.589713286,-0.500163599,0.615476221,-0.390342357,0.874601163,1.796590249,0
278502,3,4,11,4,3,4,3,1,0,1,0,,0.028567659,-0.296276071,-1.139094862,0.987768037,-0.768630652,0
277974,1,4,11,5,7,7,1,2,1,1,0,-1.559093515,-0.500163599,-0.645649632,1.631289407,1.022888791,-0.768630652,0
277312,3,1,6,4,4,4,3,1,1,2,137,-1.061975448,1.967248938,0.457694613,-1.213970112,1.104482462,1.796590249,1
279144,1,3,11,5,7,7,1,2,1,1,0,0.839501155,0.557298917,0.277372775,1.855915158,1.054107239,1.796590249,0
279112,1,3,2,1,4,5,3,2,1,1,0,-0.453005817,-0.006681091,-0.50026515,-0.989344361,1.132508114,-0.768630652,0
277368,3,1,8,4,1,3,1,1,1,2,0,-0.328726301,0.381055164,1.719947477,-1.139094862,0.844092226,1.796590249,0
277601,1,3,11,4,3,4,1,2,1,2,15,-0.838272319,-0.323919846,0.517426222,-0.764718609,-0.015834112,1.796590249,0
278970,1,3,11,4,4,7,1,2,1,2,288,-0.813416415,1.262273927,0.603079095,0.5830359,0.844801736,1.796590249,1
279155,1,4,10,1,3,4,3,2,0,1,0,,0.204811412,-0.569012851,-1.064219611,0.988832302,-0.768630652,0
279199,1,4,11,5,7,7,1,2,0,2,0,,0.645420793,-0.419120323,1.406663655,1.02076026,-0.768630652,0
279071,4,1,11,5,7,7,1,1,1,1,0,-0.279014494,-0.676407351,0.226657258,1.781039908,1.035659974,1.796590249,0
276740,2,3,11,5,7,7,1,1,1,2,15,-0.092595219,0.557298917,0.510664153,0.957412152,1.100934911,1.796590249,0
279217,3,5,10,2,4,4,3,1,0,1,0,,-0.323919846,-0.632125494,-1.438595864,-0.191437882,-0.768630652,0
279228,1,3,11,2,3,5,1,2,0,1,0,,-0.676407351,-0.74257262,0.358410148,0.443928484,-0.768630652,0
279138,1,5,1,2,4,4,1,2,0,1,0,,0.204811412,-0.558869747,0.957412152,0.926040651,-0.768630652,0
274723,1,3,14,4,1,5,1,3,0,1,257,,-0.323919846,-0.580282966,-0.614968108,-0.428769037,-0.768630652,1
279203,1,5,10,4,5,5,3,3,0,2,0,,-0.852651104,-0.410104231,-0.090841355,-1.371708066,-0.768630652,0
278366,1,5,5,1,5,5,1,3,1,2,0,-1.310534482,0.557298917,-0.396580093,-0.390342357,1.067587932,-0.768630652,0
278745,1,3,10,4,5,4,1,4,0,1,45,,0.557298917,-0.099049061,0.133784397,-0.754859916,0.513979799,1
279224,4,5,11,5,7,7,3,1,1,2,273,-0.70156485,-0.852651104,-0.705381241,0.283534898,0.799393084,-0.768630652,1
279207,1,3,11,1,2,4,3,4,1,1,45,0.218103572,-0.852651104,-0.371785841,0.133784397,1.101644421,-0.768630652,1
279298,1,3,11,5,7,7,1,2,1,2,0,1.436042835,-0.500163599,-0.800050205,1.631289407,1.092066033,-0.768630652,0
279219,3,3,13,4,4,4,3,1,0,2,0,,0.557298917,-0.020158257,-1.139094862,-0.817864419,0.513979799,0
279142,1,5,10,3,4,5,1,3,0,1,15,,-0.059554217,-0.679459976,-0.540092858,0.946261691,-0.768630652,0
279293,3,3,15,1,2,4,3,1,0,1,0,,-0.323919846,-0.610712276,-1.363720613,0.812164267,-0.768630652,0
279251,1,4,11,5,7,7,1,2,0,1,0,,2.319736443,-0.032555383,1.631289407,0.923273562,0.513979799,0
